itemid,name,item_type,stack_size,flags,ah_category,base_sell,gm_only,no_auction,scroll,can_equip,no_sale,exclusive,rare,is_equipment,is_weapon,is_usable,is_furnishing,equipment_level,equipment_ilevel,equipment_su_level,vendor_item,craft_input,craft_nq_output,craft_hq_output,desynth_input,desynth_output,restricted_craft_input,restricted_nq_output,restricted_hq_output,craft_recipe_count,craft_min_skill,craft_max_skill,craft_content_tags,fishing,fishing_skill_level,fishing_rarity,fishing_legendary,fishing_required_keyitem,fishing_quest_only,fishing_contest,fishing_disabled,mob_drop,mob_drop_list_count,mob_group_count,mob_pool_count,mob_zone_count,mob_drop_types,mob_spawn_types,mob_respawn_min,mob_respawn_max,mob_item_rate_min,mob_item_rate_max,mob_group_rate_min,mob_group_rate_max,mob_content_tags,provenance_tags,provenance_confidence,provenance_known
24234,cowardice_waist-robe,6,1,2084,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24235,nothingness_waist-robe,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24236,despair_waist-robe,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24237,cowardice_shoes,6,1,2084,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24238,nothingness_shoes,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24239,despair_shoes,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24240,envy_circlet,6,1,2084,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24241,jealousy_circlet,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24242,resentment_circlet,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24243,envy_cloak,6,1,2084,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24244,jealousy_cloak,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24245,resentment_cloak,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24246,envy_gloves,6,1,2084,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24247,jealousy_gloves,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24248,resentment_gloves,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24249,envy_breeches,6,1,2084,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24250,jealousy_breeches,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24251,resentment_breeches,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24252,envy_leggings,6,1,2084,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24253,jealousy_leggings,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24254,resentment_leggings,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24255,rage_mask,6,1,2084,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24256,hatred_mask,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24257,wrath_mask,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24258,rage_armor,6,1,2084,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24259,hatred_armor,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24260,wrath_armor,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24261,rage_gauntlets,6,1,2084,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24262,hatred_gauntlets,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24263,wrath_gauntlets,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24264,rage_thigh_guards,6,1,2084,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24265,hatred_thigh_guards,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24266,wrath_thigh_guards,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24267,rage_leggings,6,1,2084,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24268,hatred_leggings,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24269,wrath_leggings,6,1,2080,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24270,null_masque,6,1,63568,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24271,prishes_boots_+1,6,1,64576,0,0,0,1,0,1,1,1,1,1,0,1,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24272,suzaku_cap,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24273,sobu_houou_kabuto,6,1,64584,0,0,0,1,0,1,1,1,1,1,0,1,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24274,amin_turban,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24275,ischkur_turban,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24276,cs_tunic_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24277,cs_vest_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24278,mg_jerkin_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24279,mg_bodice_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24280,wn_kaftan_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24281,sv_separates_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24282,el_surcoat_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24283,csm_gloves_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24284,csf_gloves_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24285,mg_gauntlets_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24286,mg_gloves_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24287,wn_mittens_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24288,sv_gauntlets_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24289,el_bracers_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24290,cs_slacks_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24291,cs_pants_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24292,mgm_chausses_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24293,mgf_chausses_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24294,wn_braccae_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24295,sv_loincloth_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24296,el_braguette_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24297,csm_boots_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24298,csf_boots_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24299,mgm_ledelsens_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24300,mgf_ledelsens_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24301,wn_clomps_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24302,sv_gaiters_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24303,el_sandals_+1,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24304,azimuth_turban,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24305,reciente_coselete,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24306,mirce_wardecors,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24307,noble_redingote,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24308,ruwa_armet,6,1,63568,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24309,ruwa_breastplate,6,1,63568,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24310,ruwa_gauntlets,6,1,63568,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24311,ruwa_hose,6,1,63568,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24312,ruwa_leggings,6,1,63568,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24318,olorun_mask,6,1,63568,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24319,olorun_harness,6,1,63568,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24320,olorun_gloves,6,1,63568,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24321,olorun_brais,6,1,63568,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24322,olorun_boots,6,1,63568,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24328,nzame_visor,6,1,63568,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24329,nzame_jerkin,6,1,63568,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24330,nzame_bracers,6,1,63568,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24331,nzame_braccae,6,1,63568,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24332,nzame_socks,6,1,63568,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24338,egbesu_beret,6,1,63568,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24339,egbesu_frock,6,1,63568,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24340,egbesu_mitts,6,1,63568,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24341,egbesu_slops,6,1,63568,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
24342,egbesu_clogs,6,1,63568,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
25414,elite_royal_collar,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
25415,republican_platinum_medal,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
25416,sibyl_scarf,6,1,63552,0,0,0,1,0,1,1,1,1,1,0,0,0,99.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
25417,warriors_bead_necklace,6,1,2084,22,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,55.0,110.0,ROV,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_NQ_OUTPUT,HIGH,1
25418,warriors_bead_necklace_+1,6,1,2080,22,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,55.0,110.0,ROV,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT,HIGH,1
25419,warriors_bead_necklace_+2,6,1,2080,22,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,55.0,110.0,ROV,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT,HIGH,1
25420,boii_earring,6,1,26705,0,0,0,1,0,1,0,1,0,1,0,0,0,99.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
25421,boii_earring_+1,6,1,26705,0,0,0,1,0,1,0,1,0,1,0,0,0,99.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
25422,boii_earring_+2,6,1,26705,0,0,0,1,0,1,0,1,0,1,0,0,0,99.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
25423,monks_nodowa,6,1,2084,22,1925,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,55.0,110.0,ROV,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_NQ_OUTPUT,HIGH,1
25424,monks_nodowa_+1,6,1,2080,22,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,55.0,110.0,ROV,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT,HIGH,1
25425,monks_nodowa_+2,6,1,2080,22,0,0,0,0,1,0,0,0,1,0,0,0,99.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,55.0,110.0,ROV,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT,HIGH,1
25426,bhikku_earring,6,1,26705,0,0,0,1,0,1,0,1,0,1,0,0,0,99.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
25427,bhikku_earring_+1,6,1,26705,0,0,0,1,0,1,0,1,0,1,0,0,0,99.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
