itemid,name,market_class,classification_reason,base_sell_capable,base_buy_capable,review_required,current_seed_sell_allowed,current_seed_buy_allowed,legacy_market_class,vendor_item,provenance,provenance_known,rejection_reason
19140,mantodea_harpe,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
19141,oneiros_knife,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19142,gnadgott,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
19143,lux_pugio,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19144,coruscanti,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19145,asteria,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19146,supernal_knife,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19147,janamaraka,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19148,pugiunculus,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19149,strategema_knife,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19150,cobra_unit_claymore,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
19151,bahadur,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
19152,bahadur_+1,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT|HQ_VARIANT_NAME,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
19153,naglering,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19154,ferrara,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19155,cruadin,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE
19156,balisarde,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE
19157,surviver,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19158,scheherazade,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19159,galatyn,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19160,estramacon,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
19161,lyft_claymore,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19162,dull_claymore,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19163,nightfall,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19164,ferus_algol,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19165,cratus_sword,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
19166,cratus_sword_+1,PROTECTED,SPECIAL_PROTECTION:HQ_VARIANT_NAME,0,0,0,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|HQ_VARIANT_NAME|NOT_SEED_SOURCE
19167,khloros_blade,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19168,magnus_claymore,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19169,kriegsmesser,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19170,kardia_faussar,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
19171,kardia_faussar_+1,PROTECTED,SPECIAL_PROTECTION:HQ_VARIANT_NAME,0,0,0,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|HQ_VARIANT_NAME|NOT_SEED_SOURCE
19172,jingang_greatsword,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
19173,gram,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
19174,borealis,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19175,hoarfrost_blade,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19176,irasya,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19177,etourdissante,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
19178,etourdissante_+1,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT|HQ_VARIANT_NAME,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
19179,dervish_sword,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19180,omphalos_bullet,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19181,moogles_largesse,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19182,ruszor_arrow,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_SEED_SOURCE
19183,dark_adaman_bolt,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_SEED_SOURCE
19184,dark_adaman_bullet,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_SEED_SOURCE
19185,can_of_automaton_oil_+3,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,1,CRAFT_NQ_OUTPUT|CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NPC_VENDOR|NOT_SEED_SOURCE
19186,tiny_tathlum,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
19187,murti_bow,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19188,killer_shortbow,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
19189,virtus_crossbow,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19190,fluid_crossbow,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19191,exequy_gun,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19192,awildas_gun,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19193,aeolus_arrow,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19194,vertex_bolt,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19195,antlion_arrow,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_SEED_SOURCE
19196,darkling_bolt,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_SEED_SOURCE
19197,fusion_bolt,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_SEED_SOURCE
19198,dweomer_bullet,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_SEED_SOURCE
19199,oberons_bullet,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,CAN_EQUIP|NOT_SEED_SOURCE
19200,black_bolt,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT|CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_SEED_SOURCE
19201,electrum_bullet,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT|CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_SEED_SOURCE
19202,smart_grenade,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
19203,war_hoop,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19204,fiendtrapper,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19205,blank_fiend_plate,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|CAN_EQUIP|NO_NPC_SALE|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19206,silver_cassandra,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
19207,great_cassandra,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|NOT_SEED_SOURCE
19208,grand_crossbow,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
19209,molybdosis,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19210,pinch_of_stygian_ash,BLOCKED,HARD_BLOCK:NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19211,reacton_arm,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19212,black_tathlum,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
19213,white_tathlum,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
19214,fullmetal_bullet,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19215,amanokakoyumi,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE
19216,failnaught,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE
19217,basilisk,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE
19218,murderer,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE
19219,iwatsubute,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE
19220,goblin_cracker,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE
19221,firefly,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19222,wurger,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19223,attar_of_roses,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
19224,musketoon,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
19225,musketoon_+1,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT|HQ_VARIANT_NAME,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
19226,blunderbuss,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
19227,blunderbuss_+1,PROTECTED,SPECIAL_PROTECTION:HQ_ONLY_OUTPUT|HQ_VARIANT_NAME,0,0,0,0,0,PROTECTED,0,CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|HQ_ONLY_OUTPUT|HQ_VARIANT_NAME|NOT_SEED_SOURCE
19228,paktong_bullet,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT|CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_SEED_SOURCE
19229,tin_bullet,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT|CRAFT_HQ_OUTPUT,1,CAN_EQUIP|NOT_SEED_SOURCE
19230,nous_arbalest,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,,0,RARE|CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
19231,trackers_bow,PROTECTED,DEFAULT_DENY_PENDING_PROVENANCE_REVIEW,0,0,1,0,0,PROTECTED,0,CRAFT_NQ_OUTPUT,1,CAN_EQUIP|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
19232,octant,BLOCKED,HARD_BLOCK:EXCLUSIVE|NO_AUCTION,0,0,0,0,0,PROTECTED,0,,0,NO_AUCTION|EXCLUSIVE|RARE|CAN_EQUIP|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
