itemid,name,canonical_class,class_source,seller_policy_eligible,buyer_policy_eligible,seller_source,buyer_source,maturity,maturity_source,base_reason,overlay_reason,applied_overlays,policy_ready,pricing_ready,source_policy_family,source_gate_open,synthetic_supply_source_allowed,source_keep_protected,pricing_gate_required,live_seller_baseline,live_buyer_baseline,activation_ready,auto_live_promotion
18205,hydro_chopper_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18206,rune_chopper,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18207,kheten,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18208,kheten_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18209,platoon_cutter,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18210,raifu,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18211,gawains_axe,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18212,military_axe,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18213,mighty_axe,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18214,voulge,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18215,voulge_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ESTABLISHED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18216,twicer,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18217,rampager,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,1,,1,1,0,0,0,0,0,0
18218,leucous_voulge,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18219,leucous_voulge_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,MATURE,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18220,prominence_axe,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18221,martial_bhuj,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18222,fortitude_axe,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18223,toporok,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18224,toporok_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18225,blizzard_toporok,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18226,darksteel_voulge,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18227,darksteel_voulge_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18228,battery,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18229,kilo_battery,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18230,mega_battery,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18231,death_chakram,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18232,hydro_pump,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18233,kilo_pump,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18234,mega_pump,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18235,corsair_bullet,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
18236,wind_fan,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18237,kilo_fan,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18238,mega_fan,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18239,healing_feather,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,1,,1,1,0,0,0,0,0,0
18240,spirit_lantern,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,1,,1,1,0,0,0,0,0,0
18241,vial_of_refresh_musk,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,1,,1,1,0,0,0,0,0,0
18242,bag_of_wyvern_feed,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,1,,1,1,0,0,0,0,0,0
18243,astral_pot,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18244,virtue_stone,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18245,aureole,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18246,rogetsurin,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,1,,1,1,0,0,0,0,0,0
18247,balm_sachet,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18248,millefleurs_sachet,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18249,olibanum_sachet,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18250,attar_sachet,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18251,sweet_sachet,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18252,civet_sachet,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18253,musk_sachet,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18254,tiphia_sting,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18255,heavy_shell,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,1,,1,1,0,0,0,0,0,0
18256,orphic_egg,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18257,bibiki_seashell,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18258,throwing_tomahawk,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18259,angon,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18260,relic_knuckles,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18261,militant_knuckles,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18262,dynamis_knuckles,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18263,caestus,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18264,spharai_75,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18265,spharai_80,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18266,relic_dagger,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18267,malefic_dagger,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18268,dynamis_dagger,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18269,batardeau,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18270,mandau_75,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18271,mandau_80,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18272,relic_sword,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18273,glyptic_sword,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18274,dynamis_sword,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18275,caliburn,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18276,excalibur_75,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18277,excalibur_80,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18278,relic_blade,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18279,gilded_blade,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18280,dynamis_blade,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18281,valhalla,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18282,ragnarok_75,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18283,ragnarok_80,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18284,relic_axe,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18285,leonine_axe,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18286,dynamis_axe,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18287,ogre_killer,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18288,guttler_75,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18289,guttler_80,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18290,relic_bhuj,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18291,agonal_bhuj,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18292,dynamis_bhuj,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18293,abaddon_killer,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18294,bravura_75,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18295,bravura_80,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18296,relic_lance,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18297,hotspur_lance,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18298,dynamis_lance,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18299,gae_assail,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18300,gungnir_75,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18301,gungnir_80,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18302,relic_scythe,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18303,memento_scythe,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18304,dynamis_scythe,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18305,bec_de_faucon,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18306,apocalypse_75,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18307,apocalypse_80,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18308,ihintanto,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18309,mimizuku,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18310,rogetsu,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18311,yoshimitsu,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18312,kikoku_75,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18313,kikoku_80,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18314,ito,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18315,hayatemaru,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18316,oboromaru,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18317,totsukanotsurugi,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18318,amanomurakumo_75,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18319,amanomurakumo_80,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18320,relic_maul,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18321,battering_maul,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18322,dynamis_maul,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18323,gullintani,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18324,mjollnir_75,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18325,mjollnir_80,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18326,relic_staff,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18327,sages_staff,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18328,dynamis_staff,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18329,thyrus,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18330,claustrum_75,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18331,claustrum_80,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18332,relic_gun,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18333,marksman_gun,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18334,dynamis_gun,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18335,ferdinand,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18336,annihilator_75,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18337,annihilator_80,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18338,relic_horn,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18339,pyrrhic_horn,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18340,dynamis_horn,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18341,millennium_horn,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18342,gjallarhorn_75,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18343,pans_horn,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18344,relic_bow,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18345,wolver_bow,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18346,dynamis_bow,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18347,futatokoroto,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18348,yoichinoyumi_75,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18349,yoichinoyumi_80,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18350,tourney_patas,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18351,meteor_cesti,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18352,mighty_patas,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18353,adargas,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18354,adargas_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18355,hushed_baghnakhs,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18356,martial_knuckles,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18357,melt_claws,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18358,wagh_baghnakhs,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18359,boreas_cesti,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,1,,1,1,0,0,0,0,0,0
18360,faith_baghnakhs,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18361,ponderous_manoples,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18362,sainti,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18363,sainti_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18364,pahluwan_katars,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18365,pahluwan_patas,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18366,gust_claymore,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18367,gust_claymore_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,MATURE,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18368,gust_sword,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18369,gust_sword_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,MATURE,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18370,gust_tongue,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18371,gust_tongue_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18372,balans_sword,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18373,balins_sword,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18374,mighty_sword,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18375,falx,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18376,falx_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ESTABLISHED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18377,mercurial_sword,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18378,subduer,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,1,,1,1,0,0,0,0,0,0
18379,vulcan_claymore,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18380,martial_sword,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18381,prominence_sword,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18382,darksteel_falx,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
