itemid,name,vendor_price_min,vendor_price_max,has_hard_floor,priced_source_count,vendor_source_count,gated_source_count,source_types,source_files
16460,KRIS,10886,13305,1,2,2,0,GENERAL|GENERAL_FAME,scripts/zones/Rabao/npcs/Shiny_Teeth.lua|scripts/zones/Upper_Jeuno/npcs/Coumuna.lua
16463,COMBAT_CASTERS_DAGGER,,,0,0,0,0,,scripts/globals/conquest.lua
16465,BRONZE_KNIFE,147,180,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Peritrage.lua|scripts/zones/Northern_San_dOria/npcs/Tavourine.lua|scripts/zones/Port_Bastok/npcs/Sugandhi.lua
16466,KNIFE,2182,2667,1,4,4,3,GENERAL_FAME|NATION,scripts/zones/Bastok_Markets/npcs/Peritrage.lua|scripts/zones/Northern_San_dOria/npcs/Tavourine.lua|scripts/zones/Port_Bastok/npcs/Sugandhi.lua|scripts/zones/Rabao/npcs/Shiny_Teeth.lua
16467,MYTHRIL_KNIFE,14560,14560,1,1,1,0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Coumuna.lua
16473,KUKRI,5535,6831,1,3,3,2,GENERAL_FAME|NATION,scripts/zones/Bastok_Markets/npcs/Peritrage.lua|scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua|scripts/zones/Port_Bastok/npcs/Sugandhi.lua
16512,BILBO,3145,3844,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Zhikkom.lua|scripts/zones/Port_Windurst/npcs/Taniko-Maniko.lua|scripts/zones/Southern_San_dOria/npcs/Ashene.lua
16513,TUCK,11478,14163,1,3,3,2,GENERAL_FAME|NATION,scripts/zones/Bastok_Markets/npcs/Zhikkom.lua|scripts/zones/Port_Bastok/npcs/Sugandhi.lua|scripts/zones/Selbina/npcs/Torapiont.lua
16516,JUNIOR_MUSKETEERS_TUCK,,,0,0,0,0,,scripts/globals/conquest.lua
16517,DEGEN,9201,11246,1,2,2,2,NATION,scripts/zones/Bastok_Markets/npcs/Zhikkom.lua|scripts/zones/Port_Bastok/npcs/Sugandhi.lua
16518,MYTHRIL_DEGEN,31000,31000,1,1,1,0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Coumuna.lua
16524,FLEURET,13406,16385,1,1,1,1,NATION,scripts/zones/Southern_San_dOria/npcs/Ashene.lua
16529,MUSKETEERS_SWORD,,,0,0,0,0,,scripts/globals/conquest.lua
16530,XIPHOS,604,739,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Zhikkom.lua|scripts/zones/Port_Windurst/npcs/Taniko-Maniko.lua|scripts/zones/Southern_San_dOria/npcs/Ashene.lua
16531,BRASS_XIPHOS,3523,4306,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Mhaura/npcs/Runito-Monito.lua|scripts/zones/Southern_San_dOria/npcs/Ashene.lua
16532,GLADIUS,16934,20697,1,1,1,1,NATION,scripts/zones/Southern_San_dOria/npcs/Ashene.lua
16535,BRONZE_SWORD,241,294,1,4,4,3,GENERAL_FAME|NATION,scripts/zones/Bastok_Markets/npcs/Zhikkom.lua|scripts/zones/Port_Bastok/npcs/Sugandhi.lua|scripts/zones/Port_Windurst/npcs/Ryan.lua|scripts/zones/Southern_San_dOria/npcs/Ashene.lua
16536,IRON_SWORD,7128,8712,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Zhikkom.lua|scripts/zones/Port_Bastok/npcs/Sugandhi.lua|scripts/zones/Southern_San_dOria/npcs/Ashene.lua
16537,MYTHRIL_SWORD,30665,37840,1,2,2,2,NATION,scripts/zones/Bastok_Markets/npcs/Zhikkom.lua|scripts/zones/Port_Bastok/npcs/Sugandhi.lua
16544,ROYAL_ARCHERS_SWORD,,,0,0,0,0,,scripts/globals/conquest.lua
16545,BROADSWORD,20866,25748,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Zhikkom.lua|scripts/zones/Port_Bastok/npcs/Sugandhi.lua|scripts/zones/Southern_San_dOria/npcs/Ashene.lua
16551,SAPARA,698,853,1,2,2,2,NATION,scripts/zones/Bastok_Markets/npcs/Zhikkom.lua|scripts/zones/Port_Bastok/npcs/Sugandhi.lua
16552,SCIMITAR,4072,4977,1,3,3,2,GENERAL_FAME|NATION,scripts/zones/Bastok_Markets/npcs/Zhikkom.lua|scripts/zones/Port_Bastok/npcs/Sugandhi.lua|scripts/zones/Rabao/npcs/Shiny_Teeth.lua
16553,TULWAR,34920,42680,1,1,1,0,GENERAL_FAME,scripts/zones/Rabao/npcs/Shiny_Teeth.lua
16557,MUSKETEER_COMMANDERS_FALCHION,,,0,0,0,0,,scripts/globals/conquest.lua
16558,FALCHION,60617,74800,1,3,3,2,GENERAL_FAME|NATION,scripts/zones/Bastok_Markets/npcs/Zhikkom.lua|scripts/zones/Port_Bastok/npcs/Sugandhi.lua|scripts/zones/Rabao/npcs/Shiny_Teeth.lua
16565,SPATHA,1674,2046,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Zhikkom.lua|scripts/zones/Port_Windurst/npcs/Taniko-Maniko.lua|scripts/zones/Southern_San_dOria/npcs/Ashene.lua
16566,LONGSWORD,8294,10137,1,3,3,1,GENERAL|NATION,scripts/zones/Southern_San_dOria/npcs/Ashene.lua|scripts/zones/Tavnazian_Safehold/npcs/Caiphimonride.lua|scripts/zones/Tavnazian_Safehold/npcs/Melleupaux.lua
16567,KNIGHTS_SWORD,85250,85250,1,1,1,0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Coumuna.lua
16571,TEMPLE_KNIGHT_ARMY_SWORD,,,0,0,0,0,,scripts/globals/conquest.lua
16576,HUNTING_SWORD,35769,43718,1,1,1,1,NATION,scripts/zones/Southern_San_dOria/npcs/Ashene.lua
16583,CLAYMORE,2448,2992,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Mhaura/npcs/Runito-Monito.lua|scripts/zones/Northern_San_dOria/npcs/Tavourine.lua
16584,MYTHRIL_CLAYMORE,37800,46200,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Northern_San_dOria/npcs/Tavourine.lua|scripts/zones/Selbina/npcs/Torapiont.lua
16589,TWO_HANDED_SWORD,13926,13926,1,1,1,0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Coumuna.lua
16595,RAM_DAO,149688,182952,1,1,1,0,GENERAL_FAME,scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua
16599,ROYAL_GUARDS_SWORD,,,0,0,0,0,,scripts/globals/conquest.lua
16601,ROYAL_SWORDSMANS_BLADE,,,0,0,0,0,,scripts/globals/conquest.lua
16602,PERDU_SWORD,,,0,0,0,0,,scripts/globals/besieged.lua
16640,BRONZE_AXE,284,347,1,3,3,2,GENERAL_FAME|NATION,scripts/zones/Bastok_Markets/npcs/Peritrage.lua|scripts/zones/Northern_San_dOria/npcs/Tavourine.lua|scripts/zones/Port_Windurst/npcs/Ryan.lua
16641,BRASS_AXE,1404,1716,1,1,1,1,NATION,scripts/zones/Bastok_Markets/npcs/Peritrage.lua
16642,BONE_AXE,4198,5131,1,1,1,1,NATION,scripts/zones/Port_Windurst/npcs/Taniko-Maniko.lua
16643,BATTLEAXE,10935,13493,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Bastok_Markets/npcs/Peritrage.lua|scripts/zones/Selbina/npcs/Torapiont.lua
16644,MYTHRIL_AXE,48600,48600,1,1,1,0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Coumuna.lua
16648,LEGIONNAIRES_AXE,,,0,0,0,0,,scripts/globals/conquest.lua
16649,BONE_PICK,5864,7167,1,1,1,1,NATION,scripts/zones/Port_Windurst/npcs/Taniko-Maniko.lua
16669,COMBAT_CASTERS_AXE,,,0,0,0,0,,scripts/globals/conquest.lua
16691,ROYAL_ARCHERS_CESTI,,,0,0,0,0,,scripts/globals/conquest.lua
16694,TACTICIAN_MAGICIANS_HOOKS,,,0,0,0,0,,scripts/globals/conquest.lua
16704,BUTTERFLY_AXE,604,739,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Bastok_Markets/npcs/Peritrage.lua|scripts/zones/Mhaura/npcs/Runito-Monito.lua
16705,GREATAXE,4095,5005,1,3,3,1,GENERAL|GENERAL_FAME|NATION,scripts/zones/Bastok_Markets/npcs/Peritrage.lua|scripts/zones/Selbina/npcs/Torapiont.lua|scripts/zones/Upper_Jeuno/npcs/Coumuna.lua
16712,CENTURIONS_AXE,,,0,0,0,0,,scripts/globals/conquest.lua
16744,ROYAL_SQUIRES_DAGGER,,,0,0,0,0,,scripts/globals/conquest.lua
16745,DECURIONS_DAGGER,,,0,0,0,0,,scripts/globals/conquest.lua
16746,MERCENARYS_KNIFE,,,0,0,0,0,,scripts/globals/conquest.lua
16747,MERCENARY_CAPTAINS_KUKRI,,,0,0,0,0,,scripts/globals/conquest.lua
16768,BRONZE_ZAGHNAL,309,378,1,2,2,2,NATION,scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Taniko-Maniko.lua
16769,BRASS_ZAGHNAL,2542,3107,1,2,2,2,NATION,scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Taniko-Maniko.lua
16770,ZAGHNAL,11286,13794,1,1,1,1,NATION,scripts/zones/Northern_San_dOria/npcs/Arlenne.lua
16774,SCYTHE,10596,10596,1,1,1,0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Coumuna.lua
16776,MERCENARY_CAPTAINS_SCYTHE,,,0,0,0,0,,scripts/globals/conquest.lua
16780,LEGIONNAIRES_SCYTHE,,,0,0,0,0,,scripts/globals/conquest.lua
16799,SENIOR_GOLD_MUSKETEERS_SCYTHE,,,0,0,0,0,,scripts/globals/conquest.lua
16805,ROYAL_GUARDS_FLEURET,,,0,0,0,0,,scripts/globals/conquest.lua
16806,CENTURIONS_SWORD,,,0,0,0,0,,scripts/globals/conquest.lua
16807,COMBAT_CASTERS_SCIMITAR,,,0,0,0,0,,scripts/globals/conquest.lua
16808,WISE_WIZARDS_BILBO,,,0,0,0,0,,scripts/globals/conquest.lua
16809,WISE_WIZARDS_ANELACE,,,0,0,0,0,,scripts/globals/conquest.lua
16810,TACTICIAN_MAGICIANS_ESPADON,,,0,0,0,0,,scripts/globals/conquest.lua
16832,HARPOON,97,118,1,1,1,1,NATION,scripts/zones/Port_Windurst/npcs/Taniko-Maniko.lua
16833,BRONZE_SPEAR,792,968,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua|scripts/zones/Northern_San_dOria/npcs/Tavourine.lua
16834,BRASS_SPEAR,4680,5720,1,1,1,1,NATION,scripts/zones/Northern_San_dOria/npcs/Tavourine.lua
16835,SPEAR,15876,19404,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua|scripts/zones/Northern_San_dOria/npcs/Tavourine.lua
16836,HALBERD,44550,44550,1,1,1,0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Coumuna.lua
16839,PARTISAN,73899,90321,1,1,1,0,GENERAL_FAME,scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua
16844,ROYAL_SQUIRES_HALBERD,,,0,0,0,0,,scripts/globals/conquest.lua
16845,LANCE,16578,20262,1,1,1,1,NATION,scripts/zones/Northern_San_dOria/npcs/Tavourine.lua
16851,ROYAL_KNIGHT_ARMY_LANCE,,,0,0,0,0,,scripts/globals/conquest.lua
16852,ROYAL_SPEARMANS_SPEAR,,,0,0,0,0,,scripts/globals/conquest.lua
16886,GRAND_KNIGHTS_LANCE,,,0,0,0,0,,scripts/globals/conquest.lua
16893,RESERVE_CAPTAINS_LANCE,,,0,0,0,0,,scripts/globals/conquest.lua
16896,KUNAI,884,884,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Akamafula.lua
16900,WAKIZASHI,2400,2400,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Akamafula.lua
16930,MERCENARYS_GREATSWORD,,,0,0,0,0,,scripts/globals/conquest.lua
16953,RESERVE_CAPTAINS_GREATSWORD,,,0,0,0,0,,scripts/globals/conquest.lua
16960,UCHIGATANA,5336,5336,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Akamafula.lua
16966,TACHI,3141,3141,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Akamafula.lua
16975,KANESADA,19800,19800,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Akamafula.lua
16982,NODACHI,8124,8124,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Akamafula.lua
16993,PEELED_CRAYFISH,63,78,1,1,1,0,GENERAL_FAME,scripts/zones/Kazham/npcs/Toji_Mumosulah.lua
16998,BALL_OF_INSECT_PASTE,36,44,1,1,1,0,GENERAL_FAME,scripts/zones/Kazham/npcs/Toji_Mumosulah.lua
17005,LUFAISE_FLY,108,108,1,2,2,0,GENERAL,scripts/globals/shop.lua|scripts/zones/Tavnazian_Safehold/npcs/Mazuro-Oozuro.lua|scripts/zones/Tavnazian_Safehold/npcs/Nilerouche.lua
17016,PET_FOOD_ALPHA_BISCUIT,10,100,1,7,7,3,GENERAL|GENERAL_FAME|NATION,scripts/zones/Aht_Urhgan_Whitegate/npcs/Dwago.lua|scripts/zones/Bastok_Mines/npcs/Neigepance.lua|scripts/zones/Kazham/npcs/Mamerie.lua|scripts/zones/Rabao/npcs/Generoit.lua|scripts/zones/Southern_San_dOria/npcs/Ferdoulemiont.lua|scripts/zones/Upper_Jeuno/npcs/Theraisie.lua|scripts/zones/Windurst_Woods/npcs/Quesse.lua
17017,PET_FOOD_BETA_BISCUIT,80,200,1,7,7,3,GENERAL|GENERAL_FAME|NATION,scripts/zones/Aht_Urhgan_Whitegate/npcs/Dwago.lua|scripts/zones/Bastok_Mines/npcs/Neigepance.lua|scripts/zones/Kazham/npcs/Mamerie.lua|scripts/zones/Rabao/npcs/Generoit.lua|scripts/zones/Southern_San_dOria/npcs/Ferdoulemiont.lua|scripts/zones/Upper_Jeuno/npcs/Theraisie.lua|scripts/zones/Windurst_Woods/npcs/Quesse.lua
17018,PET_FOOD_GAMMA_BISCUIT,350,350,1,1,1,0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Theraisie.lua
17019,PET_FOOD_DELTA_BISCUIT,500,500,1,1,1,0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Theraisie.lua
17020,PET_FOOD_EPSILON_BISCUIT,750,750,1,1,1,0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Theraisie.lua
17021,PET_FOOD_ZETA_BISCUIT,1000,1000,1,1,1,0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Theraisie.lua
17022,PET_FOOD_ETA_BISCUIT,1500,1500,1,1,1,0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Theraisie.lua
17023,PET_FOOD_THETA_BISCUIT,2000,2000,1,1,1,0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Theraisie.lua
17024,ASH_CLUB,63,79,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Ciqala.lua|scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua
17025,CHESTNUT_CLUB,1566,1914,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua
17026,BONE_CUDGEL,4838,5913,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua
17027,OAK_CUDGEL,11232,11232,1,1,1,0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Coumuna.lua
17028,FREESWORDS_CLUB,,,0,0,0,0,,scripts/globals/conquest.lua
17034,BRONZE_MACE,169,206,1,1,1,1,NATION,scripts/zones/Northern_San_dOria/npcs/Tavourine.lua
17035,MACE,4363,5332,1,1,1,1,NATION,scripts/zones/Northern_San_dOria/npcs/Tavourine.lua
17036,MYTHRIL_MACE,18048,18048,1,1,1,0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Coumuna.lua
17042,BRONZE_HAMMER,306,374,1,1,1,1,NATION,scripts/zones/Bastok_Markets/npcs/Ciqala.lua
17043,BRASS_HAMMER,2083,2546,1,1,1,1,NATION,scripts/zones/Bastok_Markets/npcs/Ciqala.lua
17044,WARHAMMER,5846,7145,1,2,2,1,GENERAL|NATION,scripts/zones/Bastok_Markets/npcs/Ciqala.lua|scripts/zones/Upper_Jeuno/npcs/Coumuna.lua
17048,DECURIONS_HAMMER,,,0,0,0,0,,scripts/globals/conquest.lua
17049,MAPLE_WAND,45,57,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Ciqala.lua|scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua
17050,WILLOW_WAND,333,407,1,3,3,2,GENERAL_FAME|NATION,scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua|scripts/zones/Selbina/npcs/Torapiont.lua
17051,YEW_WAND,1409,1722,1,3,3,2,GENERAL_FAME|NATION,scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua|scripts/zones/Selbina/npcs/Torapiont.lua
17052,CHESTNUT_WAND,5140,6283,1,1,1,0,GENERAL_FAME,scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua
17059,BRONZE_ROD,90,110,1,4,4,3,GENERAL_FAME|NATION,scripts/zones/Bastok_Markets/npcs/Ciqala.lua|scripts/zones/Mhaura/npcs/Runito-Monito.lua|scripts/zones/Northern_San_dOria/npcs/Tavourine.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua
17060,ROD,2386,2917,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Northern_San_dOria/npcs/Tavourine.lua|scripts/zones/Rabao/npcs/Shiny_Teeth.lua
17061,MYTHRIL_ROD,6256,6256,1,1,1,0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Coumuna.lua
17067,ROYAL_GUARDS_ROD,,,0,0,0,0,,scripts/globals/conquest.lua
17081,BRASS_ROD,621,759,1,4,4,3,GENERAL_FAME|NATION,scripts/zones/Bastok_Markets/npcs/Ciqala.lua|scripts/zones/Mhaura/npcs/Runito-Monito.lua|scripts/zones/Northern_San_dOria/npcs/Tavourine.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua
17082,TACTICIAN_MAGICIANS_WAND,,,0,0,0,0,,scripts/globals/conquest.lua
17088,ASH_STAFF,56,70,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Ciqala.lua|scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua
17089,HOLLY_STAFF,571,698,1,3,3,2,GENERAL_FAME|NATION,scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua|scripts/zones/Selbina/npcs/Torapiont.lua
17090,ELM_STAFF,3245,3966,1,2,2,2,NATION,scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua
17092,MAHOGANY_STAFF,29106,35574,1,1,1,0,GENERAL_FAME,scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua
17094,WISE_WIZARDS_STAFF,,,0,0,0,0,,scripts/globals/conquest.lua
17095,ASH_POLE,378,462,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Ciqala.lua|scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua
17096,HOLLY_POLE,4568,5583,1,2,2,2,NATION,scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua
17097,ELM_POLE,16416,20064,1,2,2,2,NATION,scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua
17098,OAK_POLE,37440,37440,1,1,1,0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Coumuna.lua
17099,MAHOGANY_POLE,97020,118580,1,1,1,0,GENERAL_FAME,scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua
17103,MERCENARYS_POLE,,,0,0,0,0,,scripts/globals/conquest.lua
17128,LEGIONNAIRES_STAFF,,,0,0,0,0,,scripts/globals/conquest.lua
17129,MUSKETEERS_POLE,,,0,0,0,0,,scripts/globals/conquest.lua
17130,FREESWORDS_STAFF,,,0,0,0,0,,scripts/globals/conquest.lua
17150,ROYAL_SQUIRES_MACE,,,0,0,0,0,,scripts/globals/conquest.lua
17151,MUSKETEER_COMMANDERS_ROD,,,0,0,0,0,,scripts/globals/conquest.lua
17152,SHORTBOW,38,47,1,3,3,2,GENERAL|NATION,scripts/zones/Nashmau/npcs/Wata_Khamazom.lua|scripts/zones/Southern_San_dOria/npcs/Thadiene.lua|scripts/zones/Windurst_Woods/npcs/Mono_Nchaa.lua
17153,SELF_BOW,482,589,1,3,3,2,GENERAL|NATION,scripts/zones/Nashmau/npcs/Wata_Khamazom.lua|scripts/zones/Southern_San_dOria/npcs/Thadiene.lua|scripts/zones/Windurst_Woods/npcs/Mono_Nchaa.lua
17154,WRAPPED_BOW,7128,8712,1,3,3,2,GENERAL|NATION,scripts/zones/Nashmau/npcs/Wata_Khamazom.lua|scripts/zones/Southern_San_dOria/npcs/Thadiene.lua|scripts/zones/Windurst_Woods/npcs/Mono_Nchaa.lua
17155,COMPOSITE_BOW,23625,28875,1,1,1,0,GENERAL_FAME,scripts/zones/Rabao/npcs/Shiny_Teeth.lua
17159,FREESWORDS_BOW,,,0,0,0,0,,scripts/globals/conquest.lua
17160,LONGBOW,442,541,1,2,2,1,GENERAL|NATION,scripts/zones/Nashmau/npcs/Wata_Khamazom.lua|scripts/zones/Southern_San_dOria/npcs/Thadiene.lua
17162,GREAT_BOW,19630,23993,1,2,2,1,GENERAL|NATION,scripts/zones/Nashmau/npcs/Wata_Khamazom.lua|scripts/zones/Southern_San_dOria/npcs/Thadiene.lua
17163,BATTLE_BOW,38880,47520,1,1,1,0,GENERAL_FAME,scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua
17167,ROYAL_ARCHERS_LONGBOW,,,0,0,0,0,,scripts/globals/conquest.lua
17216,LIGHT_CROSSBOW,161,198,1,2,2,2,NATION,scripts/zones/Bastok_Markets/npcs/Mjoll.lua|scripts/zones/Windurst_Woods/npcs/Mono_Nchaa.lua
17217,CROSSBOW,2119,2590,1,1,1,1,NATION,scripts/zones/Bastok_Markets/npcs/Mjoll.lua
17218,ZAMBURAK,13718,16767,1,1,1,1,NATION,scripts/zones/Bastok_Markets/npcs/Mjoll.lua
17223,LEGIONNAIRES_CROSSBOW,,,0,0,0,0,,scripts/globals/conquest.lua
17248,ARQUEBUS,46836,57244,1,1,1,1,NATION,scripts/zones/Metalworks/npcs/Olaf.lua
17253,MUSKETEER_GUN,,,0,0,0,0,,scripts/globals/conquest.lua
17265,TANEGASHIMA,13062,13062,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Akamafula.lua
17280,BOOMERANG,1575,1925,1,3,3,2,GENERAL_FAME|NATION,scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua|scripts/zones/Southern_San_dOria/npcs/Thadiene.lua|scripts/zones/Windurst_Woods/npcs/Mono_Nchaa.lua
17282,COMBAT_CASTERS_BOOMERANG,,,0,0,0,0,,scripts/globals/conquest.lua
17283,JUNIOR_MUSKETEERS_CHAKRAM,,,0,0,0,0,,scripts/globals/conquest.lua
17284,CHAKRAM,8996,10995,1,1,1,0,GENERAL_FAME,scripts/zones/Rabao/npcs/Shiny_Teeth.lua
17298,TATHLUM,287,352,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Bastok_Markets/npcs/Mjoll.lua|scripts/zones/Rabao/npcs/Shiny_Teeth.lua
17301,SHURIKEN,50,50,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Akamafula.lua
17307,DART,9,11,1,9,9,3,GENERAL|GENERAL_FAME|NATION,scripts/zones/Al_Zahbi/npcs/Chayaya.lua|scripts/zones/Bastok_Mines/npcs/Neigepance.lua|scripts/zones/Lower_Jeuno/npcs/Rhimonne.lua|scripts/zones/Mhaura/npcs/Runito-Monito.lua|scripts/zones/Port_Jeuno/npcs/Challoux.lua|scripts/zones/Selbina/npcs/Torapiont.lua|scripts/zones/Southern_San_dOria/npcs/Ferdoulemiont.lua|scripts/zones/Upper_Jeuno/npcs/Mejuone.lua|scripts/zones/Windurst_Woods/npcs/Quesse.lua
17308,HAWKEYE,54,67,1,4,4,1,GENERAL|GENERAL_FAME|NATION,scripts/zones/Al_Zahbi/npcs/Chayaya.lua|scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua|scripts/zones/Port_Jeuno/npcs/Leyla.lua|scripts/zones/Windurst_Woods/npcs/Mono_Nchaa.lua
17313,GRENADE,1083,1324,1,6,6,3,GENERAL|NATION,scripts/zones/Al_Zahbi/npcs/Chayaya.lua|scripts/zones/Lower_Jeuno/npcs/Stinknix.lua|scripts/zones/Metalworks/npcs/Nogga.lua|scripts/zones/Nashmau/npcs/Pipiroon.lua|scripts/zones/Port_San_dOria/npcs/Coullave.lua|scripts/zones/Windurst_Waters/npcs/Upih_Khachla.lua
17315,RIOT_GRENADE,5400,6600,1,2,2,0,GENERAL|GENERAL_FAME,scripts/zones/Nashmau/npcs/Pipiroon.lua|scripts/zones/Rabao/npcs/Shiny_Teeth.lua
17316,BOMB_ARM,675,825,1,1,1,1,NATION,scripts/zones/Metalworks/npcs/Nogga.lua
17318,WOODEN_ARROW,3,4,1,11,11,7,GENERAL|GENERAL_FAME|NATION,scripts/zones/Bastok_Markets/npcs/Mjoll.lua|scripts/zones/Bastok_Mines/npcs/Boytz.lua|scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua|scripts/zones/Mhaura/npcs/Runito-Monito.lua|scripts/zones/Nashmau/npcs/Wata_Khamazom.lua|scripts/zones/Northern_San_dOria/npcs/Pirvidiauce.lua|scripts/zones/Port_Bastok/npcs/Galvin.lua|scripts/zones/Selbina/npcs/Torapiont.lua|scripts/zones/Southern_San_dOria/npcs/Thadiene.lua|scripts/zones/Windurst_Waters/npcs/Ensasa.lua|scripts/zones/Windurst_Woods/npcs/Mono_Nchaa.lua
17319,BONE_ARROW,4,5,1,3,3,2,GENERAL_FAME|NATION,scripts/zones/Mhaura/npcs/Runito-Monito.lua|scripts/zones/Windurst_Waters/npcs/Ensasa.lua|scripts/zones/Windurst_Woods/npcs/Mono_Nchaa.lua
