itemid,name,vendor_reference,vendor_reference_source_count,actual_vendor_source,vendor_reference_only,priced_source_count,vendor_source_count,gated_source_count,has_hard_floor,vendor_price_min,vendor_price_max,source_types,source_files,buyer_vendor_block,seller_vendor_floor_required,seller_vendor_ready,activation_ready,auto_live_promotion
16768,BRONZE_ZAGHNAL,1,2,1,0,2,2,2,1,309.0,378.0,NATION,scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Taniko-Maniko.lua,1,1,1,0,0
16769,BRASS_ZAGHNAL,1,2,1,0,2,2,2,1,2542.0,3107.0,NATION,scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Taniko-Maniko.lua,1,1,1,0,0
16770,ZAGHNAL,1,1,1,0,1,1,1,1,11286.0,13794.0,NATION,scripts/zones/Northern_San_dOria/npcs/Arlenne.lua,1,1,1,0,0
16774,SCYTHE,1,1,1,0,1,1,0,1,10596.0,10596.0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Coumuna.lua,1,1,1,0,0
16776,MERCENARY_CAPTAINS_SCYTHE,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
16780,LEGIONNAIRES_SCYTHE,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
16799,SENIOR_GOLD_MUSKETEERS_SCYTHE,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
16805,ROYAL_GUARDS_FLEURET,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
16806,CENTURIONS_SWORD,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
16807,COMBAT_CASTERS_SCIMITAR,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
16808,WISE_WIZARDS_BILBO,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
16809,WISE_WIZARDS_ANELACE,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
16810,TACTICIAN_MAGICIANS_ESPADON,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
16832,HARPOON,1,1,1,0,1,1,1,1,97.0,118.0,NATION,scripts/zones/Port_Windurst/npcs/Taniko-Maniko.lua,1,1,1,0,0
16833,BRONZE_SPEAR,1,2,1,0,2,2,1,1,792.0,968.0,GENERAL_FAME|NATION,scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua|scripts/zones/Northern_San_dOria/npcs/Tavourine.lua,1,1,1,0,0
16834,BRASS_SPEAR,1,1,1,0,1,1,1,1,4680.0,5720.0,NATION,scripts/zones/Northern_San_dOria/npcs/Tavourine.lua,1,1,1,0,0
16835,SPEAR,1,2,1,0,2,2,1,1,15876.0,19404.0,GENERAL_FAME|NATION,scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua|scripts/zones/Northern_San_dOria/npcs/Tavourine.lua,1,1,1,0,0
16836,HALBERD,1,1,1,0,1,1,0,1,44550.0,44550.0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Coumuna.lua,1,1,1,0,0
16839,PARTISAN,1,1,1,0,1,1,0,1,73899.0,90321.0,GENERAL_FAME,scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua,1,1,1,0,0
16844,ROYAL_SQUIRES_HALBERD,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
16845,LANCE,1,1,1,0,1,1,1,1,16578.0,20262.0,NATION,scripts/zones/Northern_San_dOria/npcs/Tavourine.lua,1,1,1,0,0
16851,ROYAL_KNIGHT_ARMY_LANCE,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
16852,ROYAL_SPEARMANS_SPEAR,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
16886,GRAND_KNIGHTS_LANCE,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
16893,RESERVE_CAPTAINS_LANCE,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
16896,KUNAI,1,1,1,0,1,1,0,1,884.0,884.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Akamafula.lua,1,1,1,0,0
16900,WAKIZASHI,1,1,1,0,1,1,0,1,2400.0,2400.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Akamafula.lua,1,1,1,0,0
16930,MERCENARYS_GREATSWORD,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
16953,RESERVE_CAPTAINS_GREATSWORD,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
16960,UCHIGATANA,1,1,1,0,1,1,0,1,5336.0,5336.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Akamafula.lua,1,1,1,0,0
16966,TACHI,1,1,1,0,1,1,0,1,3141.0,3141.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Akamafula.lua,1,1,1,0,0
16975,KANESADA,1,1,1,0,1,1,0,1,19800.0,19800.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Akamafula.lua,1,1,1,0,0
16982,NODACHI,1,1,1,0,1,1,0,1,8124.0,8124.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Akamafula.lua,1,1,1,0,0
16993,PEELED_CRAYFISH,1,1,1,0,1,1,0,1,63.0,78.0,GENERAL_FAME,scripts/zones/Kazham/npcs/Toji_Mumosulah.lua,1,1,1,0,0
16998,BALL_OF_INSECT_PASTE,1,1,1,0,1,1,0,1,36.0,44.0,GENERAL_FAME,scripts/zones/Kazham/npcs/Toji_Mumosulah.lua,1,1,1,0,0
17005,LUFAISE_FLY,1,3,1,0,2,2,0,1,108.0,108.0,GENERAL,scripts/globals/shop.lua|scripts/zones/Tavnazian_Safehold/npcs/Mazuro-Oozuro.lua|scripts/zones/Tavnazian_Safehold/npcs/Nilerouche.lua,1,1,1,0,0
17016,PET_FOOD_ALPHA_BISCUIT,1,7,1,0,7,7,3,1,10.0,100.0,GENERAL|GENERAL_FAME|NATION,scripts/zones/Aht_Urhgan_Whitegate/npcs/Dwago.lua|scripts/zones/Bastok_Mines/npcs/Neigepance.lua|scripts/zones/Kazham/npcs/Mamerie.lua|scripts/zones/Rabao/npcs/Generoit.lua|scripts/zones/Southern_San_dOria/npcs/Ferdoulemiont.lua|scripts/zones/Upper_Jeuno/npcs/Theraisie.lua|scripts/zones/Windurst_Woods/npcs/Quesse.lua,1,1,1,0,0
17017,PET_FOOD_BETA_BISCUIT,1,7,1,0,7,7,3,1,80.0,200.0,GENERAL|GENERAL_FAME|NATION,scripts/zones/Aht_Urhgan_Whitegate/npcs/Dwago.lua|scripts/zones/Bastok_Mines/npcs/Neigepance.lua|scripts/zones/Kazham/npcs/Mamerie.lua|scripts/zones/Rabao/npcs/Generoit.lua|scripts/zones/Southern_San_dOria/npcs/Ferdoulemiont.lua|scripts/zones/Upper_Jeuno/npcs/Theraisie.lua|scripts/zones/Windurst_Woods/npcs/Quesse.lua,1,1,1,0,0
17018,PET_FOOD_GAMMA_BISCUIT,1,1,1,0,1,1,0,1,350.0,350.0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Theraisie.lua,1,1,1,0,0
17019,PET_FOOD_DELTA_BISCUIT,1,1,1,0,1,1,0,1,500.0,500.0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Theraisie.lua,1,1,1,0,0
17020,PET_FOOD_EPSILON_BISCUIT,1,1,1,0,1,1,0,1,750.0,750.0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Theraisie.lua,1,1,1,0,0
17021,PET_FOOD_ZETA_BISCUIT,1,1,1,0,1,1,0,1,1000.0,1000.0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Theraisie.lua,1,1,1,0,0
17022,PET_FOOD_ETA_BISCUIT,1,1,1,0,1,1,0,1,1500.0,1500.0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Theraisie.lua,1,1,1,0,0
17023,PET_FOOD_THETA_BISCUIT,1,1,1,0,1,1,0,1,2000.0,2000.0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Theraisie.lua,1,1,1,0,0
17024,ASH_CLUB,1,3,1,0,3,3,3,1,63.0,79.0,NATION,scripts/zones/Bastok_Markets/npcs/Ciqala.lua|scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua,1,1,1,0,0
17025,CHESTNUT_CLUB,1,2,1,0,2,2,1,1,1566.0,1914.0,GENERAL_FAME|NATION,scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua,1,1,1,0,0
17026,BONE_CUDGEL,1,2,1,0,2,2,1,1,4838.0,5913.0,GENERAL_FAME|NATION,scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua,1,1,1,0,0
17027,OAK_CUDGEL,1,1,1,0,1,1,0,1,11232.0,11232.0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Coumuna.lua,1,1,1,0,0
17028,FREESWORDS_CLUB,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
17034,BRONZE_MACE,1,1,1,0,1,1,1,1,169.0,206.0,NATION,scripts/zones/Northern_San_dOria/npcs/Tavourine.lua,1,1,1,0,0
17035,MACE,1,1,1,0,1,1,1,1,4363.0,5332.0,NATION,scripts/zones/Northern_San_dOria/npcs/Tavourine.lua,1,1,1,0,0
17036,MYTHRIL_MACE,1,1,1,0,1,1,0,1,18048.0,18048.0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Coumuna.lua,1,1,1,0,0
17042,BRONZE_HAMMER,1,1,1,0,1,1,1,1,306.0,374.0,NATION,scripts/zones/Bastok_Markets/npcs/Ciqala.lua,1,1,1,0,0
17043,BRASS_HAMMER,1,1,1,0,1,1,1,1,2083.0,2546.0,NATION,scripts/zones/Bastok_Markets/npcs/Ciqala.lua,1,1,1,0,0
17044,WARHAMMER,1,2,1,0,2,2,1,1,5846.0,7145.0,GENERAL|NATION,scripts/zones/Bastok_Markets/npcs/Ciqala.lua|scripts/zones/Upper_Jeuno/npcs/Coumuna.lua,1,1,1,0,0
17048,DECURIONS_HAMMER,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
17049,MAPLE_WAND,1,3,1,0,3,3,3,1,45.0,57.0,NATION,scripts/zones/Bastok_Markets/npcs/Ciqala.lua|scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua,1,1,1,0,0
17050,WILLOW_WAND,1,3,1,0,3,3,2,1,333.0,407.0,GENERAL_FAME|NATION,scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua|scripts/zones/Selbina/npcs/Torapiont.lua,1,1,1,0,0
17051,YEW_WAND,1,3,1,0,3,3,2,1,1409.0,1722.0,GENERAL_FAME|NATION,scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua|scripts/zones/Selbina/npcs/Torapiont.lua,1,1,1,0,0
17052,CHESTNUT_WAND,1,1,1,0,1,1,0,1,5140.0,6283.0,GENERAL_FAME,scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua,1,1,1,0,0
17059,BRONZE_ROD,1,4,1,0,4,4,3,1,90.0,110.0,GENERAL_FAME|NATION,scripts/zones/Bastok_Markets/npcs/Ciqala.lua|scripts/zones/Mhaura/npcs/Runito-Monito.lua|scripts/zones/Northern_San_dOria/npcs/Tavourine.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua,1,1,1,0,0
17060,ROD,1,2,1,0,2,2,1,1,2386.0,2917.0,GENERAL_FAME|NATION,scripts/zones/Northern_San_dOria/npcs/Tavourine.lua|scripts/zones/Rabao/npcs/Shiny_Teeth.lua,1,1,1,0,0
17061,MYTHRIL_ROD,1,1,1,0,1,1,0,1,6256.0,6256.0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Coumuna.lua,1,1,1,0,0
17067,ROYAL_GUARDS_ROD,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
17081,BRASS_ROD,1,4,1,0,4,4,3,1,621.0,759.0,GENERAL_FAME|NATION,scripts/zones/Bastok_Markets/npcs/Ciqala.lua|scripts/zones/Mhaura/npcs/Runito-Monito.lua|scripts/zones/Northern_San_dOria/npcs/Tavourine.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua,1,1,1,0,0
17082,TACTICIAN_MAGICIANS_WAND,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
17088,ASH_STAFF,1,3,1,0,3,3,3,1,56.0,70.0,NATION,scripts/zones/Bastok_Markets/npcs/Ciqala.lua|scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua,1,1,1,0,0
17089,HOLLY_STAFF,1,3,1,0,3,3,2,1,571.0,698.0,GENERAL_FAME|NATION,scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua|scripts/zones/Selbina/npcs/Torapiont.lua,1,1,1,0,0
17090,ELM_STAFF,1,2,1,0,2,2,2,1,3245.0,3966.0,NATION,scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua,1,1,1,0,0
17092,MAHOGANY_STAFF,1,1,1,0,1,1,0,1,29106.0,35574.0,GENERAL_FAME,scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua,1,1,1,0,0
17094,WISE_WIZARDS_STAFF,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
17095,ASH_POLE,1,3,1,0,3,3,3,1,378.0,462.0,NATION,scripts/zones/Bastok_Markets/npcs/Ciqala.lua|scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua,1,1,1,0,0
17096,HOLLY_POLE,1,2,1,0,2,2,2,1,4568.0,5583.0,NATION,scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua,1,1,1,0,0
17097,ELM_POLE,1,2,1,0,2,2,2,1,16416.0,20064.0,NATION,scripts/zones/Northern_San_dOria/npcs/Arlenne.lua|scripts/zones/Port_Windurst/npcs/Hohbiba-Mubiba.lua,1,1,1,0,0
17098,OAK_POLE,1,1,1,0,1,1,0,1,37440.0,37440.0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Coumuna.lua,1,1,1,0,0
17099,MAHOGANY_POLE,1,1,1,0,1,1,0,1,97020.0,118580.0,GENERAL_FAME,scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua,1,1,1,0,0
17103,MERCENARYS_POLE,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
17128,LEGIONNAIRES_STAFF,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
17129,MUSKETEERS_POLE,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
17130,FREESWORDS_STAFF,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
17150,ROYAL_SQUIRES_MACE,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
17151,MUSKETEER_COMMANDERS_ROD,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
17152,SHORTBOW,1,3,1,0,3,3,2,1,38.0,47.0,GENERAL|NATION,scripts/zones/Nashmau/npcs/Wata_Khamazom.lua|scripts/zones/Southern_San_dOria/npcs/Thadiene.lua|scripts/zones/Windurst_Woods/npcs/Mono_Nchaa.lua,1,1,1,0,0
17153,SELF_BOW,1,3,1,0,3,3,2,1,482.0,589.0,GENERAL|NATION,scripts/zones/Nashmau/npcs/Wata_Khamazom.lua|scripts/zones/Southern_San_dOria/npcs/Thadiene.lua|scripts/zones/Windurst_Woods/npcs/Mono_Nchaa.lua,1,1,1,0,0
17154,WRAPPED_BOW,1,3,1,0,3,3,2,1,7128.0,8712.0,GENERAL|NATION,scripts/zones/Nashmau/npcs/Wata_Khamazom.lua|scripts/zones/Southern_San_dOria/npcs/Thadiene.lua|scripts/zones/Windurst_Woods/npcs/Mono_Nchaa.lua,1,1,1,0,0
17155,COMPOSITE_BOW,1,1,1,0,1,1,0,1,23625.0,28875.0,GENERAL_FAME,scripts/zones/Rabao/npcs/Shiny_Teeth.lua,1,1,1,0,0
17159,FREESWORDS_BOW,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
17160,LONGBOW,1,2,1,0,2,2,1,1,442.0,541.0,GENERAL|NATION,scripts/zones/Nashmau/npcs/Wata_Khamazom.lua|scripts/zones/Southern_San_dOria/npcs/Thadiene.lua,1,1,1,0,0
17162,GREAT_BOW,1,2,1,0,2,2,1,1,19630.0,23993.0,GENERAL|NATION,scripts/zones/Nashmau/npcs/Wata_Khamazom.lua|scripts/zones/Southern_San_dOria/npcs/Thadiene.lua,1,1,1,0,0
17163,BATTLE_BOW,1,1,1,0,1,1,0,1,38880.0,47520.0,GENERAL_FAME,scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua,1,1,1,0,0
17167,ROYAL_ARCHERS_LONGBOW,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
17216,LIGHT_CROSSBOW,1,2,1,0,2,2,2,1,161.0,198.0,NATION,scripts/zones/Bastok_Markets/npcs/Mjoll.lua|scripts/zones/Windurst_Woods/npcs/Mono_Nchaa.lua,1,1,1,0,0
17217,CROSSBOW,1,1,1,0,1,1,1,1,2119.0,2590.0,NATION,scripts/zones/Bastok_Markets/npcs/Mjoll.lua,1,1,1,0,0
17218,ZAMBURAK,1,1,1,0,1,1,1,1,13718.0,16767.0,NATION,scripts/zones/Bastok_Markets/npcs/Mjoll.lua,1,1,1,0,0
17223,LEGIONNAIRES_CROSSBOW,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
17248,ARQUEBUS,1,1,1,0,1,1,1,1,46836.0,57244.0,NATION,scripts/zones/Metalworks/npcs/Olaf.lua,1,1,1,0,0
17253,MUSKETEER_GUN,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
17265,TANEGASHIMA,1,1,1,0,1,1,0,1,13062.0,13062.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Akamafula.lua,1,1,1,0,0
17280,BOOMERANG,1,3,1,0,3,3,2,1,1575.0,1925.0,GENERAL_FAME|NATION,scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua|scripts/zones/Southern_San_dOria/npcs/Thadiene.lua|scripts/zones/Windurst_Woods/npcs/Mono_Nchaa.lua,1,1,1,0,0
17282,COMBAT_CASTERS_BOOMERANG,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
17283,JUNIOR_MUSKETEERS_CHAKRAM,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
17284,CHAKRAM,1,1,1,0,1,1,0,1,8996.0,10995.0,GENERAL_FAME,scripts/zones/Rabao/npcs/Shiny_Teeth.lua,1,1,1,0,0
17298,TATHLUM,1,2,1,0,2,2,1,1,287.0,352.0,GENERAL_FAME|NATION,scripts/zones/Bastok_Markets/npcs/Mjoll.lua|scripts/zones/Rabao/npcs/Shiny_Teeth.lua,1,1,1,0,0
17301,SHURIKEN,1,1,1,0,1,1,0,1,50.0,50.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Akamafula.lua,1,1,1,0,0
17307,DART,1,9,1,0,9,9,3,1,9.0,11.0,GENERAL|GENERAL_FAME|NATION,scripts/zones/Al_Zahbi/npcs/Chayaya.lua|scripts/zones/Bastok_Mines/npcs/Neigepance.lua|scripts/zones/Lower_Jeuno/npcs/Rhimonne.lua|scripts/zones/Mhaura/npcs/Runito-Monito.lua|scripts/zones/Port_Jeuno/npcs/Challoux.lua|scripts/zones/Selbina/npcs/Torapiont.lua|scripts/zones/Southern_San_dOria/npcs/Ferdoulemiont.lua|scripts/zones/Upper_Jeuno/npcs/Mejuone.lua|scripts/zones/Windurst_Woods/npcs/Quesse.lua,1,1,1,0,0
17308,HAWKEYE,1,4,1,0,4,4,1,1,54.0,67.0,GENERAL|GENERAL_FAME|NATION,scripts/zones/Al_Zahbi/npcs/Chayaya.lua|scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua|scripts/zones/Port_Jeuno/npcs/Leyla.lua|scripts/zones/Windurst_Woods/npcs/Mono_Nchaa.lua,1,1,1,0,0
17313,GRENADE,1,6,1,0,6,6,3,1,1083.0,1324.0,GENERAL|NATION,scripts/zones/Al_Zahbi/npcs/Chayaya.lua|scripts/zones/Lower_Jeuno/npcs/Stinknix.lua|scripts/zones/Metalworks/npcs/Nogga.lua|scripts/zones/Nashmau/npcs/Pipiroon.lua|scripts/zones/Port_San_dOria/npcs/Coullave.lua|scripts/zones/Windurst_Waters/npcs/Upih_Khachla.lua,1,1,1,0,0
17315,RIOT_GRENADE,1,2,1,0,2,2,0,1,5400.0,6600.0,GENERAL|GENERAL_FAME,scripts/zones/Nashmau/npcs/Pipiroon.lua|scripts/zones/Rabao/npcs/Shiny_Teeth.lua,1,1,1,0,0
17316,BOMB_ARM,1,1,1,0,1,1,1,1,675.0,825.0,NATION,scripts/zones/Metalworks/npcs/Nogga.lua,1,1,1,0,0
17318,WOODEN_ARROW,1,11,1,0,11,11,7,1,3.0,4.0,GENERAL|GENERAL_FAME|NATION,scripts/zones/Bastok_Markets/npcs/Mjoll.lua|scripts/zones/Bastok_Mines/npcs/Boytz.lua|scripts/zones/Kazham/npcs/Khifo_Ryuhkowa.lua|scripts/zones/Mhaura/npcs/Runito-Monito.lua|scripts/zones/Nashmau/npcs/Wata_Khamazom.lua|scripts/zones/Northern_San_dOria/npcs/Pirvidiauce.lua|scripts/zones/Port_Bastok/npcs/Galvin.lua|scripts/zones/Selbina/npcs/Torapiont.lua|scripts/zones/Southern_San_dOria/npcs/Thadiene.lua|scripts/zones/Windurst_Waters/npcs/Ensasa.lua|scripts/zones/Windurst_Woods/npcs/Mono_Nchaa.lua,1,1,1,0,0
17319,BONE_ARROW,1,3,1,0,3,3,2,1,4.0,5.0,GENERAL_FAME|NATION,scripts/zones/Mhaura/npcs/Runito-Monito.lua|scripts/zones/Windurst_Waters/npcs/Ensasa.lua|scripts/zones/Windurst_Woods/npcs/Mono_Nchaa.lua,1,1,1,0,0
17320,IRON_ARROW,1,12,1,0,12,12,4,1,7.0,8.0,GENERAL|GENERAL_FAME|NATION,scripts/zones/Al_Zahbi/npcs/Chayaya.lua|scripts/zones/Bastok_Markets/npcs/Mjoll.lua|scripts/zones/Bastok_Mines/npcs/Boytz.lua|scripts/zones/Lower_Jeuno/npcs/Stinknix.lua|scripts/zones/Nashmau/npcs/Wata_Khamazom.lua|scripts/zones/Port_Bastok/npcs/Galvin.lua|scripts/zones/Port_Jeuno/npcs/Leyla.lua|scripts/zones/Rabao/npcs/Shiny_Teeth.lua|scripts/zones/Selbina/npcs/Torapiont.lua|scripts/zones/Southern_San_dOria/npcs/Thadiene.lua|scripts/zones/Upper_Jeuno/npcs/Champalpieu.lua|scripts/zones/Upper_Jeuno/npcs/Coumuna.lua,1,1,1,0,0
17321,SILVER_ARROW,1,3,1,0,3,3,2,1,15.0,18.0,GENERAL|NATION,scripts/zones/Bastok_Markets/npcs/Mjoll.lua|scripts/zones/Nashmau/npcs/Wata_Khamazom.lua|scripts/zones/Southern_San_dOria/npcs/Thadiene.lua,1,1,1,0,0
17322,FIRE_ARROW,1,2,1,0,2,2,1,1,126.0,154.0,GENERAL|NATION,scripts/zones/Nashmau/npcs/Wata_Khamazom.lua|scripts/zones/Southern_San_dOria/npcs/Thadiene.lua,1,1,1,0,0
17323,ICE_ARROW,1,1,1,0,1,1,1,1,126.0,154.0,NATION,scripts/zones/Windurst_Woods/npcs/Mono_Nchaa.lua,1,1,1,0,0
17324,LIGHTNING_ARROW,1,1,1,0,1,1,1,1,126.0,154.0,NATION,scripts/zones/Windurst_Woods/npcs/Mono_Nchaa.lua,1,1,1,0,0
17335,RUSTY_BOLT,1,2,1,0,2,2,0,1,4.0,4.0,GENERAL,scripts/zones/Tavnazian_Safehold/npcs/Caiphimonride.lua|scripts/zones/Tavnazian_Safehold/npcs/Melleupaux.lua,1,1,1,0,0
17336,CROSSBOW_BOLT,1,14,1,0,14,14,7,1,5.0,6.0,GENERAL|GENERAL_FAME|NATION,scripts/zones/Bastok_Markets/npcs/Mjoll.lua|scripts/zones/Bastok_Mines/npcs/Boytz.lua|scripts/zones/Lower_Jeuno/npcs/Stinknix.lua|scripts/zones/Mhaura/npcs/Runito-Monito.lua|scripts/zones/Nashmau/npcs/Wata_Khamazom.lua|scripts/zones/Northern_San_dOria/npcs/Pirvidiauce.lua|scripts/zones/Port_Bastok/npcs/Galvin.lua|scripts/zones/Port_Jeuno/npcs/Leyla.lua|scripts/zones/Port_Windurst/npcs/Ryan.lua|scripts/zones/Selbina/npcs/Torapiont.lua|scripts/zones/Southern_San_dOria/npcs/Thadiene.lua|scripts/zones/Upper_Jeuno/npcs/Champalpieu.lua|scripts/zones/Windurst_Waters/npcs/Ensasa.lua|scripts/zones/Windurst_Woods/npcs/Mono_Nchaa.lua,1,1,1,0,0
17337,MYTHRIL_BOLT,1,1,1,0,1,1,1,1,22.0,27.0,NATION,scripts/zones/Bastok_Markets/npcs/Mjoll.lua,1,1,1,0,0
17340,BULLET,1,2,1,0,2,2,1,1,90.0,110.0,GENERAL_FAME|NATION,scripts/zones/Metalworks/npcs/Olaf.lua|scripts/zones/Rabao/npcs/Shiny_Teeth.lua,1,1,1,0,0
17344,CORNETTE,1,1,1,0,1,1,1,1,219.0,268.0,NATION,scripts/zones/Bastok_Markets/npcs/Harmodios.lua,1,1,1,0,0
17345,FLUTE,1,2,1,0,2,2,1,1,44.0,53.0,GENERAL_FAME|NATION,scripts/globals/shop.lua|scripts/zones/Bastok_Markets/npcs/Harmodios.lua,1,1,1,0,0
17347,PICCOLO,1,2,1,0,2,2,1,1,981.0,1258.0,GENERAL_FAME|NATION,scripts/globals/shop.lua|scripts/zones/Bastok_Markets/npcs/Harmodios.lua,1,1,1,0,0
17351,GEMSHORN,1,2,1,0,2,2,1,1,4643.0,5676.0,GENERAL_FAME|NATION,scripts/zones/Bastok_Markets/npcs/Harmodios.lua|scripts/zones/Kazham/npcs/Toji_Mumosulah.lua,1,1,1,0,0
17353,MAPLE_HARP,1,1,1,0,1,1,1,1,44.0,53.0,NATION,scripts/zones/Bastok_Markets/npcs/Harmodios.lua,1,1,1,0,0
17367,ROYAL_SPEARMANS_HORN,1,1,0,1,0,0,0,0,,,,scripts/globals/conquest.lua,0,0,0,0,0
17382,SINGLE_HOOK_FISHING_ROD,1,1,1,0,1,1,1,1,10660.0,13029.0,NATION,scripts/zones/Bibiki_Bay/npcs/Pohka_Chichiyowahl.lua,1,1,1,0,0
